"","Entity","Code","Year","Fertilizer","Fertilizer_Unit","Yield_Cereal","Yield_Unit","Population","continent"
"15352","Niger","NER",2008,0.153418231," (kg per hectare)",496.5," (kg per hectare)",14450007,"Africa"
"15353","Niger","NER",2009,0.353489933," (kg per hectare)",386," (kg per hectare)",14972257,"Africa"
"15354","Niger","NER",2010,0.49602649," (kg per hectare)",492.9," (kg per hectare)",15511953,"Africa"
"15355","Niger","NER",2011,0.485641026," (kg per hectare)",363.1," (kg per hectare)",16068994,"Africa"
"15356","Niger","NER",2012,0.923294969," (kg per hectare)",520," (kg per hectare)",16644339,"Africa"
"15357","Niger","NER",2013,0.637150595," (kg per hectare)",406.8," (kg per hectare)",17239826,"Africa"
"15417","Nigeria","NGA",2002,4.528882353," (kg per hectare)",1255.2," (kg per hectare)",129832447,"Africa"
"15418","Nigeria","NGA",2003,6.141," (kg per hectare)",1308.8," (kg per hectare)",133067097,"Africa"
"15419","Nigeria","NGA",2004,4.545114286," (kg per hectare)",1372.8," (kg per hectare)",136399438,"Africa"
"15420","Nigeria","NGA",2005,7.197333333," (kg per hectare)",1421.7," (kg per hectare)",139823340,"Africa"
"15421","Nigeria","NGA",2006,10.03888587," (kg per hectare)",1507.5," (kg per hectare)",143338939,"Africa"
"15422","Nigeria","NGA",2007,4.205054054," (kg per hectare)",1399.8," (kg per hectare)",146951477,"Africa"
"15423","Nigeria","NGA",2008,5.876833333," (kg per hectare)",1598.4," (kg per hectare)",150665730,"Africa"
"15424","Nigeria","NGA",2009,5.26103125," (kg per hectare)",1531.1," (kg per hectare)",154488072,"Africa"
"15425","Nigeria","NGA",2010,12.21366667," (kg per hectare)",1528.2," (kg per hectare)",158423182,"Africa"
"15426","Nigeria","NGA",2011,6.561294118," (kg per hectare)",1334.6," (kg per hectare)",162470737,"Africa"
"15427","Nigeria","NGA",2012,8.668697143," (kg per hectare)",1399.7," (kg per hectare)",166629383,"Africa"
"15428","Nigeria","NGA",2013,15.96531618," (kg per hectare)",1234.7," (kg per hectare)",170901148,"Africa"
"15892","Norway","NOR",2002,205.5797267," (kg per hectare)",3495.2," (kg per hectare)",4535599,"Europe"
"15893","Norway","NOR",2003,213.5074627," (kg per hectare)",3940.7," (kg per hectare)",4558660,"Europe"
"15894","Norway","NOR",2004,215.2301496," (kg per hectare)",4399.7," (kg per hectare)",4587046,"Europe"
"15895","Norway","NOR",2005,218.8654292," (kg per hectare)",3992," (kg per hectare)",4623298,"Europe"
"15896","Norway","NOR",2006,216.4184149," (kg per hectare)",3674," (kg per hectare)",4668802,"Europe"
"15897","Norway","NOR",2007,220.4175463," (kg per hectare)",3854.2," (kg per hectare)",4722016,"Europe"
"15898","Norway","NOR",2008,213.5569755," (kg per hectare)",4486.6," (kg per hectare)",4778959,"Europe"
"15899","Norway","NOR",2009,179.1251437," (kg per hectare)",3446.1," (kg per hectare)",4834002,"Europe"
"15900","Norway","NOR",2010,170.0036337," (kg per hectare)",4003.2," (kg per hectare)",4883111,"Europe"
"15901","Norway","NOR",2011,192.1589242," (kg per hectare)",3436.7," (kg per hectare)",4924848,"Europe"
"15902","Norway","NOR",2012,187.3210987," (kg per hectare)",3686.2," (kg per hectare)",4960482,"Europe"
"15903","Norway","NOR",2013,191.1932523," (kg per hectare)",3374.2," (kg per hectare)",4991997,"Europe"
"16019","Oman","OMN",2002,382.9354839," (kg per hectare)",3111," (kg per hectare)",2302874,"Asia"
"16020","Oman","OMN",2003,391.9032258," (kg per hectare)",3142," (kg per hectare)",2335967,"Asia"
"16021","Oman","OMN",2004,472.4137931," (kg per hectare)",3267.2," (kg per hectare)",2378336,"Asia"
"16022","Oman","OMN",2005,1365.821429," (kg per hectare)",3251.1," (kg per hectare)",2429510,"Asia"
"16023","Oman","OMN",2006,1063.615385," (kg per hectare)",3170.7," (kg per hectare)",2490620,"Asia"
"16024","Oman","OMN",2007,363.75," (kg per hectare)",3304.4," (kg per hectare)",2561187,"Asia"
"16025","Oman","OMN",2008,724.1," (kg per hectare)",3250.2," (kg per hectare)",2636963,"Asia"
"16026","Oman","OMN",2009,632.4324324," (kg per hectare)",2971.6," (kg per hectare)",2712141,"Asia"
"16027","Oman","OMN",2010,113.877551," (kg per hectare)",3533.4," (kg per hectare)",2782435,"Asia"
"16028","Oman","OMN",2011,653.604336," (kg per hectare)",3838.6," (kg per hectare)",2846145,"Asia"
"16029","Oman","OMN",2012,1031.395846," (kg per hectare)",4556.8," (kg per hectare)",2904037,"Asia"
"16030","Oman","OMN",2013,793.4164456," (kg per hectare)",5105.9," (kg per hectare)",2957333,"Asia"
"16206","Pakistan","PAK",2002,97.47085202," (kg per hectare)",2260.2," (kg per hectare)",150407242,"Asia"
"16207","Pakistan","PAK",2003,100.9701828," (kg per hectare)",2320.6," (kg per hectare)",153139895,"Asia"
"16208","Pakistan","PAK",2004,110.7789508," (kg per hectare)",2430.7," (kg per hectare)",155860066,"Asia"
"16209","Pakistan","PAK",2005,123.4834604," (kg per hectare)",2615.8," (kg per hectare)",158645463,"Asia"
"16210","Pakistan","PAK",2006,125.7302441," (kg per hectare)",2554," (kg per hectare)",161513324,"Asia"
"16211","Pakistan","PAK",2007,118.4234924," (kg per hectare)",2743.9," (kg per hectare)",164445596,"Asia"
"16212","Pakistan","PAK",2008,119.1546504," (kg per hectare)",2653.7," (kg per hectare)",167442258,"Asia"
"16213","Pakistan","PAK",2009,144.3274303," (kg per hectare)",2789.7," (kg per hectare)",170494367,"Asia"
"16214","Pakistan","PAK",2010,138.3047295," (kg per hectare)",2611," (kg per hectare)",173593383,"Asia"
"16215","Pakistan","PAK",2011,128.522691," (kg per hectare)",2953.4," (kg per hectare)",176745364,"Asia"
"16216","Pakistan","PAK",2012,117.3623677," (kg per hectare)",2862.6," (kg per hectare)",179951140,"Asia"
"16217","Pakistan","PAK",2013,135.7025927," (kg per hectare)",3001.3," (kg per hectare)",183188847,"Asia"
"16416","Panama","PAN",2002,40.40328467," (kg per hectare)",2591," (kg per hectare)",3069123,"Americas"
"16417","Panama","PAN",2003,51.15693431," (kg per hectare)",2694.6," (kg per hectare)",3125565,"Americas"
"16418","Panama","PAN",2004,42.16058394," (kg per hectare)",2159," (kg per hectare)",3181969,"Americas"
"16419","Panama","PAN",2005,34.41970803," (kg per hectare)",2483.9," (kg per hectare)",3238321,"Americas"
"16420","Panama","PAN",2006,38.3962963," (kg per hectare)",2395.5," (kg per hectare)",3294583,"Americas"
"16421","Panama","PAN",2007,34.08888889," (kg per hectare)",2599.5," (kg per hectare)",3350673,"Americas"
"16422","Panama","PAN",2008,35.80925926," (kg per hectare)",2694.3," (kg per hectare)",3406487,"Americas"
"16423","Panama","PAN",2009,47.5462963," (kg per hectare)",2596.4," (kg per hectare)",3461901,"Americas"
"16424","Panama","PAN",2010,63.75925047," (kg per hectare)",2246," (kg per hectare)",3516820,"Americas"
"16425","Panama","PAN",2011,37.43185841," (kg per hectare)",2560.1," (kg per hectare)",3571185,"Americas"
"16426","Panama","PAN",2012,77.00397869," (kg per hectare)",2539.6," (kg per hectare)",3624991,"Americas"
"16427","Panama","PAN",2013,88.76509769," (kg per hectare)",2827," (kg per hectare)",3678264,"Americas"
"16485","Papua New Guinea","PNG",2002,159.1181818," (kg per hectare)",4016.8," (kg per hectare)",5659946,"Oceania"
"16486","Papua New Guinea","PNG",2003,393.5288889," (kg per hectare)",3608.8," (kg per hectare)",5803029,"Oceania"
"16487","Papua New Guinea","PNG",2004,76.82608696," (kg per hectare)",3630.3," (kg per hectare)",5948135,"Oceania"
"16488","Papua New Guinea","PNG",2005,71.40833333," (kg per hectare)",3748.1," (kg per hectare)",6095437,"Oceania"
"16489","Papua New Guinea","PNG",2006,58.888," (kg per hectare)",3720.1," (kg per hectare)",6244916,"Oceania"
"16490","Papua New Guinea","PNG",2007,75.848," (kg per hectare)",3888.5," (kg per hectare)",6396307,"Oceania"
"16491","Papua New Guinea","PNG",2008,70.70333333," (kg per hectare)",3968.6," (kg per hectare)",6549268,"Oceania"
"16492","Papua New Guinea","PNG",2009,103.8533333," (kg per hectare)",4177.2," (kg per hectare)",6703361,"Oceania"
"16493","Papua New Guinea","PNG",2010,109.4833333," (kg per hectare)",4336.7," (kg per hectare)",6858266,"Oceania"
"16494","Papua New Guinea","PNG",2011,85.47666667," (kg per hectare)",4774.5," (kg per hectare)",7013829,"Oceania"
"16495","Papua New Guinea","PNG",2012,107.4688," (kg per hectare)",4167," (kg per hectare)",7170112,"Oceania"
"16496","Papua New Guinea","PNG",2013,98.64863333," (kg per hectare)",4609.6," (kg per hectare)",7327281,"Oceania"
"16606","Paraguay","PRY",2002,47.71588785," (kg per hectare)",2090.4," (kg per hectare)",5564709,"Americas"
"16607","Paraguay","PRY",2003,66.23932927," (kg per hectare)",2323.5," (kg per hectare)",5675754,"Americas"
"16608","Paraguay","PRY",2004,78.42195846," (kg per hectare)",2461.8," (kg per hectare)",5786836,"Americas"
"16609","Paraguay","PRY",2005,65.76300578," (kg per hectare)",2167.9," (kg per hectare)",5897816,"Americas"
"16610","Paraguay","PRY",2006,72.72112676," (kg per hectare)",2343.8," (kg per hectare)",6008597,"Americas"
"16611","Paraguay","PRY",2007,94.31098901," (kg per hectare)",2698.8," (kg per hectare)",6119295,"Americas"
"16612","Paraguay","PRY",2008,74.70401916," (kg per hectare)",2681.3," (kg per hectare)",6230242,"Americas"
"16613","Paraguay","PRY",2009,62.72885572," (kg per hectare)",2357.4," (kg per hectare)",6341892,"Americas"
"16614","Paraguay","PRY",2010,82.09505428," (kg per hectare)",3456.9," (kg per hectare)",6454548,"Americas"
"16615","Paraguay","PRY",2011,97.63763066," (kg per hectare)",3481.8," (kg per hectare)",6568290,"Americas"
"16616","Paraguay","PRY",2012,83.17674519," (kg per hectare)",3035.7," (kg per hectare)",6682943,"Americas"
